1636738362187121700,429,318,65,161
1636738362296493600,515,253,105,205
1636738362296493600,358,309,139,167
1636738362296493600,325,74,36,39
1636738362296493600,257,80,48,30
1636738362405867400,517,256,108,202
1636738362405867400,326,78,35,33
1636738362405867400,359,303,134,172
1636738362405867400,257,77,40,33
1636738362515238700,518,256,108,203
1636738362515238700,356,307,138,167
1636738362515238700,323,77,38,35
1636738362515238700,257,78,41,32
1636738362624609700,519,256,107,204
1636738362624609700,352,307,144,165
1636738362624609700,323,76,38,36
1636738362624609700,257,78,41,32
1636738362733983000,518,256,108,203
1636738362733983000,354,305,139,172
1636738362733983000,323,76,38,36
1636738362733983000,257,78,43,32
1636738362843350300,517,257,109,203
1636738362843350300,352,307,143,166
1636738362843350300,324,76,37,36
1636738362843350300,257,78,43,32
1636738362952724700,517,257,108,202
1636738362952724700,353,300,139,175
1636738362952724700,320,76,40,36
1636738362952724700,257,78,43,32
1636738363062095200,517,257,107,202
1636738363062095200,353,300,139,174
1636738363062095200,324,76,37,36
1636738363062095200,257,78,43,32
1636738363171467500,517,258,107,201
1636738363171467500,349,299,143,170
1636738363171467500,328,77,33,35
1636738363171467500,257,78,43,32
1636738363280838200,517,257,108,201
1636738363280838200,351,296,141,171
1636738363280838200,321,77,39,35
1636738363280838200,257,78,43,32
1636738363390208800,517,258,107,200
1636738363390208800,351,296,140,173
1636738363390208800,322,77,39,35
1636738363390208800,257,78,43,32
1636738363499578900,350,296,142,173
1636738363499578900,517,257,107,201
1636738363499578900,321,77,40,35
1636738363499578900,257,78,43,32
1636738363608952200,516,257,108,202
1636738363608952200,351,296,145,176
1636738363608952200,323,76,38,36
1636738363608952200,257,78,43,32
1636738363718322800,350,298,150,177
1636738363718322800,516,258,109,201
1636738363718322800,323,77,38,34
1636738363718322800,257,78,42,32
1636738363827692200,351,298,151,178
1636738363827692200,517,260,108,199
1636738363827692200,323,77,38,35
1636738363827692200,257,78,42,32
1636738363937065800,352,297,151,178
1636738363937065800,517,259,107,202
1636738363937065800,323,77,38,35
1636738363937065800,257,78,42,32
1636738364421428500,515,271,108,182
1636738364421428500,354,302,138,173
1636738364421428500,324,77,37,35
1636738364421428500,257,78,42,32
1636738364530797300,516,266,109,187
1636738364530797300,354,302,139,172
1636738364530797300,334,78,27,33
1636738364530797300,257,78,41,33
1636738364640165500,515,264,110,189
1636738364640165500,356,302,136,172
1636738364640165500,333,77,29,35
1636738364640165500,257,78,42,33
1636738364749538900,515,265,111,185
1636738364749538900,354,302,139,172
1636738364749538900,332,76,30,36
1636738364749538900,257,78,42,33
1636738364858910900,516,265,108,189
1636738364858910900,355,302,139,172
1636738364858910900,332,77,30,35
1636738364858910900,257,78,42,33
1636738364968280900,516,265,108,189
1636738364968280900,354,302,140,173
1636738364968280900,320,76,42,36
1636738364968280900,257,78,42,33
1636738365068722900,515,265,109,189
1636738365068722900,356,302,138,173
1636738365068722900,329,77,33,36
1636738365068722900,257,79,41,32
1636738365178094000,515,265,109,189
1636738365178094000,355,303,140,172
1636738365178094000,329,77,33,36
1636738365178094000,257,79,41,32
1636738365287468400,515,265,110,189
1636738365287468400,356,303,139,172
1636738365287468400,328,77,34,37
1636738365287468400,257,79,41,32
1636738365396838200,515,265,110,189
1636738365396838200,354,303,142,173
1636738365396838200,329,78,33,36
1636738365396838200,257,79,41,32
1636738365506207600,515,267,110,188
1636738365506207600,350,309,143,164
1636738365506207600,328,79,33,34
1636738365506207600,257,79,41,32
1636738365615582200,515,268,110,189
1636738365615582200,349,309,144,164
1636738365615582200,329,78,32,35
1636738365615582200,257,79,41,32
1636738365724950900,514,273,112,178
1636738365724950900,351,302,144,174
1636738365724950900,329,78,32,35
1636738365724950900,257,79,41,32
1636738365834325500,514,274,112,177
1636738365834325500,352,302,142,174
1636738365834325500,329,78,32,35
1636738365834325500,257,79,41,32
1636738365943695700,515,274,111,177
1636738365943695700,352,304,142,172
1636738365943695700,329,77,32,36
1636738365943695700,257,79,41,32
1636738366053067500,515,275,110,178
1636738366053067500,352,303,143,174
1636738366053067500,328,78,33,36
1636738366053067500,257,79,41,32
1636738366162437200,513,272,112,184
1636738366162437200,351,303,144,174
1636738366162437200,328,78,33,36
1636738366162437200,257,79,41,32
1636738366271810800,515,269,109,184
1636738366271810800,351,303,144,173
1636738366271810800,326,76,35,36
1636738366271810800,257,79,41,32
1636738366381179000,517,268,109,182
1636738366381179000,352,302,143,173
1636738366381179000,323,77,38,36
1636738366381179000,257,79,41,32
1636738366490552400,352,301,143,173
1636738366490552400,517,262,112,193
1636738366490552400,323,77,38,36
1636738366490552400,257,79,41,32
1636738366599924800,513,258,113,202
1636738366599924800,360,305,131,169
1636738366599924800,256,78,43,32
1636738366709294300,514,260,112,200
1636738366709294300,353,302,140,174
1636738366709294300,256,78,41,32
1636738366818668900,513,260,113,198
1636738366818668900,354,303,138,173
1636738366818668900,322,77,37,35
1636738366818668900,258,79,40,31
1636738366928038500,512,258,114,199
1636738366928038500,355,302,137,173
1636738366928038500,323,77,36,35
1636738366928038500,258,79,40,31
1636738367037409900,511,256,114,201
1636738367037409900,355,301,139,175
1636738367037409900,322,75,38,37
1636738367037409900,258,79,40,31
1636738367146781000,512,254,110,205
1636738367146781000,356,304,138,172
1636738367146781000,257,78,40,32
1636738367256149300,516,255,109,201
1636738367256149300,362,307,129,169
1636738367256149300,257,78,40,32
1636738367365520500,514,253,110,203
1636738367365520500,356,302,137,173
1636738367365520500,257,79,39,31
1636738367365520500,337,77,25,35
1636738367474892400,513,251,111,206
1636738367474892400,362,308,130,167
1636738367474892400,323,75,39,37
1636738367474892400,258,79,38,31
1636738367584266300,514,249,108,208
1636738367584266300,350,303,154,171
1636738367584266300,257,79,39,31
1636738367584266300,336,78,26,34
1636738367693636600,510,250,113,220
1636738367693636600,363,308,128,168
1636738367693636600,257,79,39,31
1636738367693636600,337,78,25,34
1636738367803009200,510,257,111,212
1636738367803009200,349,303,153,172
1636738367803009200,337,77,25,35
1636738367803009200,257,79,39,31
1636738367912378700,509,258,114,211
1636738367912378700,361,308,131,169
1636738367912378700,337,76,26,36
1636738367912378700,257,79,39,31
1636738368021750500,512,256,111,214
1636738368021750500,355,303,139,172
1636738368021750500,258,79,40,31
1636738368021750500,336,75,27,37
1636738368131122900,515,256,108,214
1636738368131122900,363,308,128,169
1636738368131122900,335,75,26,37
1636738368131122900,258,79,40,31
1636738368240495200,516,260,106,211
1636738368240495200,355,303,139,173
1636738368240495200,258,79,40,31
1636738368240495200,335,74,28,38
1636738368349865400,516,259,107,212
1636738368349865400,355,302,139,173
1636738368349865400,335,75,28,37
1636738368349865400,258,79,40,31
1636738368459237700,515,262,108,210
1636738368459237700,363,307,128,169
1636738368459237700,335,74,28,38
1636738368459237700,257,79,40,31
1636738368568607400,514,260,109,212
1636738368568607400,354,302,140,173
1636738368568607400,335,74,28,38
1636738368568607400,257,79,40,31
1636738368677978100,513,253,110,217
1636738368677978100,354,302,141,173
1636738368677978100,335,75,28,37
1636738368677978100,257,79,39,31
1636738368787352300,513,252,109,218
1636738368787352300,354,302,141,173
1636738368787352300,335,75,28,37
1636738368787352300,257,79,39,31
1636738368896723600,512,250,112,220
1636738368896723600,352,303,143,171
1636738368896723600,332,75,31,37
1636738368896723600,256,78,40,32
1636738368896723600,425,312,66,167
1636738369006090700,511,254,114,217
1636738369006090700,354,303,139,172
1636738369006090700,332,76,31,36
1636738369006090700,256,78,40,32
1636738369115465600,514,256,111,216
1636738369115465600,353,303,140,172
1636738369115465600,256,78,41,32
1636738369115465600,334,77,29,35
1636738369224835200,514,256,110,216
1636738369224835200,354,303,139,172
1636738369224835200,332,75,31,37
1636738369224835200,256,78,41,32
1636738369334205600,513,259,112,212
1636738369334205600,355,303,137,172
1636738369334205600,333,75,30,37
1636738369334205600,258,79,39,31
1636738369443576800,513,257,112,214
1636738369443576800,354,302,139,173
1636738369443576800,333,75,30,37
1636738369443576800,258,79,39,31
1636738369443576800,422,314,69,164
1636738369552949300,513,257,112,214
1636738369552949300,354,302,139,173
1636738369552949300,333,75,30,37
1636738369552949300,258,79,39,31
1636738369552949300,421,312,70,167
1636738369662321800,513,255,113,216
1636738369662321800,354,302,139,173
1636738369662321800,333,75,30,37
1636738369662321800,258,79,39,31
1636738369771692600,513,255,113,216
1636738369771692600,354,303,139,172
1636738369771692600,331,75,32,37
1636738369771692600,258,79,40,31
1636738369771692600,419,312,72,167
1636738369881063300,512,255,115,215
1636738369881063300,354,303,139,172
1636738369881063300,330,74,33,38
1636738369881063300,258,79,40,31
1636738369990433800,513,251,115,219
1636738369990433800,354,303,139,172
1636738369990433800,330,73,33,39
1636738369990433800,258,78,39,32
1636738370099804200,513,253,113,217
1636738370099804200,354,303,139,172
1636738370099804200,330,74,33,38
1636738370099804200,257,78,42,32
1636738370099804200,419,313,72,166
1636738370209176800,513,250,113,220
1636738370209176800,354,303,139,172
1636738370209176800,330,74,33,38
1636738370209176800,257,78,42,32
1636738370209176800,419,312,72,167
1636738370318548400,513,249,112,221
1636738370318548400,354,303,139,172
1636738370318548400,329,74,34,38
1636738370318548400,258,78,39,32
1636738370427920500,512,251,113,220
1636738370427920500,354,303,140,172
1636738370427920500,329,74,34,38
1636738370427920500,258,78,39,32
1636738370537292200,512,250,114,220
1636738370537292200,355,303,138,172
1636738370537292200,329,73,34,39
1636738370537292200,258,78,39,32
1636738370646662100,513,251,112,218
1636738370646662100,354,301,139,174
1636738370646662100,329,73,34,39
1636738370646662100,258,78,39,32
1636738370756032500,512,252,112,217
1636738370756032500,354,301,139,174
1636738370756032500,329,73,34,39
1636738370756032500,258,78,39,32
1636738370865406000,514,249,112,220
1636738370865406000,361,306,131,168
1636738370865406000,329,71,39,42
1636738370865406000,257,79,45,31
1636738370974777800,513,250,111,221
1636738370974777800,352,305,148,171
1636738370974777800,329,74,34,38
1636738370974777800,256,79,48,32
1636738371084149500,513,252,112,219
1636738371084149500,351,305,149,170
1636738371084149500,329,73,35,39
1636738371084149500,256,79,48,32
1636738371193520700,514,249,110,221
1636738371193520700,350,306,152,169
1636738371193520700,335,75,29,37
1636738371193520700,256,79,48,32
1636738371302890600,513,250,111,221
1636738371302890600,351,305,150,170
1636738371302890600,335,75,29,37
1636738371302890600,256,79,48,32
1636738371412262600,513,252,111,218
1636738371412262600,355,304,141,171
1636738371412262600,335,75,28,37
1636738371412262600,256,79,48,32
1636738371521633600,513,255,111,211
1636738371521633600,351,303,151,172
1636738371521633600,335,75,28,37
1636738371521633600,256,78,48,33
1636738371631004900,513,255,110,211
1636738371631004900,351,304,151,171
1636738371631004900,335,75,29,37
1636738371631004900,256,78,48,33
1636738371740377100,511,256,112,208
1636738371740377100,351,302,151,174
1636738371740377100,335,75,29,37
1636738371740377100,256,78,48,33
1636738371740377100,414,312,76,167
1636738371849745900,510,256,114,207
1636738371849745900,350,303,151,172
1636738371849745900,335,75,29,37
1636738371849745900,256,78,48,33
1636738371959120400,514,257,109,207
1636738371959120400,350,304,150,171
1636738371959120400,335,75,29,37
1636738371959120400,256,78,48,33
1636738372068491000,515,256,108,209
1636738372068491000,351,302,151,173
1636738372068491000,330,75,34,37
1636738372068491000,256,78,48,33
1636738372177859800,514,255,111,216
1636738372177859800,351,304,151,171
1636738372177859800,331,74,32,38
1636738372177859800,256,78,48,33
1636738372177859800,417,312,74,167
1636738372287235100,515,256,109,215
1636738372287235100,351,304,151,171
1636738372287235100,331,74,32,38
1636738372287235100,256,78,48,33
1636738372287235100,415,314,75,165
1636738372396602700,515,255,111,215
1636738372396602700,352,304,148,172
1636738372396602700,336,75,28,37
1636738372396602700,256,78,48,33
1636738372396602700,416,312,75,167
1636738372505974100,515,259,112,213
1636738372505974100,352,304,149,171
1636738372505974100,336,75,28,37
1636738372505974100,256,78,48,33
1636738372505974100,416,312,75,167
1636738372615346500,514,257,110,215
1636738372615346500,352,305,151,170
1636738372615346500,255,78,45,33
1636738372615346500,336,75,28,37
1636738372724718400,514,257,111,214
1636738372724718400,353,303,143,173
1636738372724718400,255,78,45,33
1636738372724718400,336,75,28,37
1636738372834089300,515,260,110,210
1636738372834089300,353,302,143,174
1636738372834089300,255,78,45,33
1636738372834089300,336,75,28,37
1636738372834089300,418,314,74,165
1636738372943461100,515,262,110,209
1636738372943461100,353,302,142,174
1636738372943461100,255,78,45,33
1636738372943461100,336,75,28,37
1636738373052831200,515,261,109,206
1636738373052831200,360,309,135,167
1636738373052831200,335,75,28,37
1636738373052831200,257,77,40,34
1636738373162204600,515,260,111,208
1636738373162204600,353,304,146,169
1636738373162204600,335,75,27,37
1636738373162204600,257,77,38,34
1636738373271576300,515,262,110,206
1636738373271576300,353,303,146,169
1636738373271576300,336,75,27,37
1636738373271576300,257,77,38,34
1636738373380945000,515,263,108,205
1636738373380945000,352,302,147,171
1636738373380945000,336,75,27,37
1636738373380945000,257,77,38,34
1636738373490316100,513,261,111,209
1636738373490316100,360,310,134,166
1636738373490316100,336,75,27,37
1636738373490316100,257,77,38,34
1636738373880928700,515,272,108,199
1636738373880928700,362,309,132,167
1636738373880928700,335,75,28,37
1636738373880928700,257,77,38,34
1636738373990301500,515,271,108,200
1636738373990301500,363,309,130,167
1636738373990301500,335,75,28,37
1636738373990301500,257,77,38,34
1636738374099673800,515,272,108,199
1636738374099673800,364,309,129,167
1636738374099673800,335,75,28,37
1636738374099673800,257,77,38,34
1636738374209044600,515,269,108,201
1636738374209044600,364,309,129,167
1636738374209044600,335,75,28,37
1636738374209044600,257,77,38,34
1636738374318413000,516,269,107,202
1636738374318413000,364,309,129,167
1636738374318413000,335,75,28,37
1636738374318413000,257,77,38,34
1636738374427787400,512,267,111,203
1636738374427787400,354,303,142,173
1636738374427787400,335,75,28,37
1636738374427787400,257,77,38,34
1636738374537159700,506,267,111,205
1636738374537159700,351,304,149,169
1636738374537159700,335,75,28,37
1636738374537159700,257,77,38,34
1636738374646530500,498,269,108,204
1636738374646530500,354,304,140,171
1636738374646530500,335,75,28,37
1636738374646530500,257,77,38,34
1636738374755900800,496,271,106,202
1636738374755900800,355,308,135,168
1636738374755900800,335,75,28,37
1636738374755900800,257,77,38,34
1636738374865272900,492,266,99,208
1636738374865272900,355,305,138,169
1636738374865272900,335,75,28,37
1636738374865272900,257,77,38,34
1636738374974644500,484,260,102,215
1636738374974644500,352,305,144,170
1636738374974644500,335,75,28,37
1636738374974644500,257,77,38,34
1636738375084014400,483,253,101,221
1636738375084014400,356,295,137,179
1636738375084014400,327,75,36,37
1636738375084014400,257,79,44,32
1636738375084014400,559,84,51,104
1636738375193386700,485,257,97,216
1636738375193386700,351,300,145,172
1636738375193386700,330,75,32,37
1636738375193386700,257,78,40,33
1636738375302757300,482,256,99,219
1636738375302757300,350,298,146,175
1636738375302757300,330,75,32,37
1636738375302757300,257,78,40,33
1636738375412127700,481,252,100,223
1636738375412127700,351,301,142,172
1636738375412127700,330,75,32,37
1636738375412127700,256,78,42,33
1636738375521499800,481,253,99,222
1636738375521499800,351,300,144,173
1636738375521499800,330,75,32,37
1636738375521499800,256,78,42,33
1636738375630871000,480,253,100,223
1636738375630871000,351,300,145,173
1636738375630871000,256,78,42,33
1636738375630871000,330,76,31,36
1636738375740243500,482,252,98,222
1636738375740243500,351,302,145,172
1636738375740243500,331,75,31,37
1636738375740243500,256,78,42,33
1636738375849613000,483,254,97,219
1636738375849613000,351,299,145,175
1636738375849613000,257,78,41,33
1636738375849613000,334,76,27,36
1636738375958985400,484,261,93,212
1636738375958985400,350,304,145,169
1636738375958985400,330,76,31,36
1636738375958985400,257,78,42,32
1636738376068355200,484,263,94,211
1636738376068355200,351,300,144,174
1636738376068355200,257,78,42,32
1636738376068355200,328,76,33,36
1636738376177725900,487,265,93,206
1636738376177725900,348,305,148,170
1636738376177725900,257,78,42,32
1636738376177725900,332,76,29,36
1636738376287098900,488,267,91,208
1636738376287098900,351,305,146,169
1636738376287098900,257,78,42,32
1636738376287098900,333,76,28,36
1636738376396471000,494,266,96,205
1636738376396471000,351,307,146,167
1636738376396471000,258,78,41,32
1636738376396471000,333,76,28,36
1636738376505842000,498,270,96,200
1636738376505842000,351,305,144,170
1636738376505842000,258,78,41,32
1636738376505842000,332,76,29,36
1636738376615214200,504,266,103,199
1636738376615214200,352,303,141,169
1636738376615214200,257,78,43,32
1636738376615214200,331,76,30,36
1636738376724586000,351,302,143,173
1636738376724586000,507,268,106,194
1636738376724586000,257,78,43,32
1636738376724586000,331,76,30,36
1636738376833957300,349,301,146,173
1636738376833957300,512,272,109,180
1636738376833957300,257,79,43,31
1636738376833957300,331,76,30,36
1636738376943328200,350,299,144,173
1636738376943328200,515,269,107,195
1636738376943328200,257,79,43,31
1636738376943328200,332,76,29,36
1636738376943328200,423,304,68,171
1636738377052699900,350,299,144,173
1636738377052699900,515,275,105,191
1636738377052699900,257,79,43,31
1636738377052699900,332,76,29,36
1636738377162071100,350,298,144,175
1636738377162071100,520,280,97,186
1636738377162071100,256,79,49,32
1636738377162071100,332,77,29,35
1636738377271442600,351,295,144,175
1636738377271442600,521,279,102,191
1636738377271442600,323,75,38,37
1636738377271442600,257,79,41,32
1636738377380813700,351,295,144,175
1636738377380813700,521,278,103,191
1636738377380813700,323,75,38,37
1636738377380813700,257,79,41,32
1636738377490182600,520,282,106,185
1636738377490182600,351,296,142,175
1636738377490182600,323,75,38,37
1636738377490182600,257,78,42,33
1636738377599557000,519,281,109,187
1636738377599557000,352,294,143,176
1636738377599557000,323,75,38,37
1636738377599557000,257,78,42,33
1636738377708927100,511,277,111,191
1636738377708927100,353,294,141,177
1636738377708927100,323,75,38,37
1636738377708927100,257,78,42,33
1636738377818297400,354,297,138,174
1636738377818297400,507,276,114,192
1636738377818297400,323,75,38,37
1636738377818297400,257,78,42,33
1636738377927667900,354,297,136,175
1636738377927667900,501,273,112,195
1636738377927667900,323,75,38,37
1636738377927667900,257,78,42,33
1636738378037039800,494,280,110,188
1636738378037039800,353,295,136,177
1636738378037039800,325,74,36,38
1636738378037039800,257,78,42,33
1636738378146410400,493,268,112,202
1636738378146410400,351,285,140,186
1636738378146410400,325,74,36,38
1636738378146410400,257,78,42,33
1636738378255783600,488,270,116,203
1636738378255783600,345,292,141,178
1636738378255783600,324,72,38,40
1636738378255783600,257,78,42,33
1636738378365156500,483,270,121,202
1636738378365156500,340,291,138,177
1636738378365156500,328,74,34,38
1636738378365156500,257,78,41,33
1636738378474526700,483,272,120,200
1636738378474526700,345,284,119,178
1636738378474526700,329,73,33,39
1636738378474526700,257,78,41,33
1636738378583899100,483,272,122,199
1636738378583899100,329,73,34,39
1636738378583899100,349,284,116,180
1636738378583899100,257,78,41,33
1636738378693267200,484,271,120,201
1636738378693267200,334,282,132,181
1636738378693267200,329,73,34,38
1636738378693267200,257,79,41,32
1636738378802640500,489,264,116,204
1636738378802640500,332,283,136,186
1636738378802640500,331,73,32,39
1636738378802640500,257,78,41,33
1636738378912011700,485,272,117,183
1636738378912011700,327,285,140,183
1636738378912011700,324,72,39,40
1636738378912011700,257,78,41,33
1636738379021381900,482,277,116,171
1636738379021381900,331,72,32,40
1636738379021381900,327,283,137,184
1636738379021381900,257,78,41,33
1636738379130754600,481,280,118,188
1636738379130754600,321,280,139,181
1636738379130754600,331,72,32,40
1636738379130754600,257,78,41,33
1636738379240128000,484,288,108,185
1636738379240128000,323,278,135,180
1636738379240128000,329,73,34,39
1636738379240128000,257,78,41,33
1636738379349497700,318,280,140,177
1636738379349497700,328,73,34,37
1636738379349497700,485,289,104,185
1636738379349497700,256,76,39,34
1636738379458866500,480,290,109,175
1636738379458866500,330,73,32,39
1636738379458866500,256,76,40,34
1636738379458866500,316,277,138,181
1636738379568240400,478,292,109,174
1636738379568240400,316,279,134,181
1636738379568240400,332,74,29,37
1636738379568240400,256,76,40,34
1636738379677608700,315,280,134,180
1636738379677608700,476,294,111,177
1636738379677608700,330,73,31,38
1636738379677608700,256,76,40,34
1636738379786981400,476,293,110,176
1636738379786981400,315,280,137,180
1636738379786981400,330,74,32,37
1636738379786981400,256,76,40,34
1636738379896352000,477,295,109,175
1636738379896352000,328,71,34,41
1636738379896352000,256,76,40,34
1636738380005726200,476,296,108,176
1636738380005726200,322,283,125,179
1636738380005726200,329,71,33,41
1636738380005726200,256,76,40,34
1636738380115095900,475,296,107,174
1636738380115095900,332,72,30,40
1636738380115095900,256,76,41,34
1636738380115095900,325,289,112,165
1636738380224468100,472,295,109,155
1636738380224468100,327,284,116,174
1636738380224468100,332,72,30,40
1636738380224468100,256,76,41,34
1636738380333840200,470,296,109,153
1636738380333840200,332,72,30,40
1636738380333840200,256,76,41,34
1636738380333840200,328,284,116,178
1636738380443211600,473,290,111,167
1636738380443211600,332,72,30,40
1636738380443211600,256,76,41,34
1636738380443211600,326,281,124,183
1636738380552582400,471,285,113,172
1636738380552582400,326,285,122,180
1636738380552582400,323,70,39,41
1636738380552582400,256,76,40,34
1636738380661953900,469,290,111,174
1636738380661953900,322,71,40,40
1636738380661953900,327,287,121,184
1636738380661953900,256,76,40,34
1636738380771325400,464,289,116,174
1636738380771325400,327,285,124,183
1636738380771325400,327,72,35,39
1636738380771325400,256,76,40,34
1636738380880697500,460,289,119,178
1636738380880697500,327,285,123,185
1636738380880697500,327,72,35,39
1636738380880697500,256,78,43,32
1636738380990068500,460,289,118,182
1636738380990068500,325,284,121,183
1636738380990068500,326,72,36,39
1636738380990068500,257,77,41,33
1636738381099439400,459,289,120,182
1636738381099439400,256,77,43,33
1636738381099439400,331,72,31,39
1636738381099439400,326,285,120,182
1636738381208810000,459,288,119,181
1636738381208810000,327,283,119,182
1636738381208810000,256,77,43,33
1636738381208810000,331,72,31,39
1636738381318181100,460,290,119,163
1636738381318181100,327,284,121,179
1636738381318181100,332,72,30,39
1636738381318181100,257,76,42,34
1636738381427553700,464,292,114,160
1636738381427553700,327,72,35,40
1636738381427553700,257,73,43,37
1636738381427553700,326,286,121,181
1636738381536925000,465,292,113,174
1636738381536925000,327,72,35,40
1636738381536925000,324,284,121,186
1636738381536925000,257,73,43,37
1636738381646295900,465,292,113,178
1636738381646295900,329,73,33,39
1636738381646295900,257,73,43,37
1636738381755666000,467,292,115,171
1636738381755666000,332,72,30,39
1636738381755666000,257,73,43,37
1636738381865039600,471,292,111,148
1636738381865039600,331,71,33,41
1636738381865039600,326,282,117,188
1636738381865039600,257,73,43,37
1636738381974410100,479,292,105,149
1636738381974410100,325,283,117,188
1636738381974410100,257,73,43,37
1636738381974410100,334,73,30,39
1636738382083779100,480,294,105,151
1636738382083779100,324,280,125,196
1636738382083779100,257,73,43,37
1636738382083779100,334,72,32,40
1636738382193150300,480,295,104,173
1636738382193150300,322,280,125,186
1636738382193150300,332,70,36,42
1636738382193150300,257,73,43,37
1636738382302521500,321,277,125,190
1636738382302521500,479,295,109,172
1636738382302521500,256,73,42,37
1636738382302521500,332,69,36,43
1636738382411893500,319,275,127,190
1636738382411893500,484,292,100,180
1636738382411893500,257,73,42,37
1636738382411893500,331,70,35,42
1636738382521264600,318,274,129,191
1636738382521264600,484,293,98,180
1636738382521264600,331,68,36,44
1636738382521264600,257,74,42,36
1636738382630637800,316,274,126,192
1636738382630637800,485,291,95,181
1636738382630637800,256,74,42,36
1636738382630637800,339,71,30,41
1636738382740010200,314,274,127,193
1636738382740010200,481,294,103,178
1636738382740010200,256,74,42,36
1636738382740010200,338,70,28,42
1636738382849380700,312,274,127,194
1636738382849380700,481,294,106,170
1636738382849380700,257,74,42,36
1636738382849380700,338,70,28,42
1636738382958751000,311,273,127,196
1636738382958751000,480,294,107,172
1636738382958751000,338,70,27,42
1636738382958751000,257,74,42,36
1636738383068120200,306,272,130,195
1636738383068120200,479,295,107,173
1636738383068120200,331,68,35,44
1636738383068120200,257,74,42,36
1636738383380614100,303,274,126,191
1636738383380614100,480,291,112,159
1636738383380614100,330,67,42,45
1636738383380614100,257,76,40,34
1636738383489982200,303,271,131,194
1636738383489982200,484,284,108,158
1636738383489982200,332,68,38,45
1636738383489982200,257,74,43,36
1636738383599355600,301,272,131,192
1636738383599355600,486,279,108,164
1636738383599355600,330,69,37,44
1636738383599355600,257,74,42,36
1636738383708725500,301,272,130,191
1636738383708725500,487,277,107,171
1636738383708725500,330,68,37,45
1636738383708725500,257,74,43,36
1636738383818099300,301,272,128,183
1636738383818099300,485,278,117,195
1636738383818099300,329,68,36,44
1636738383818099300,257,74,43,36
1636738383927470700,306,269,131,186
1636738383927470700,485,274,115,198
1636738383927470700,333,69,36,44
1636738383927470700,257,74,43,36
1636738384036840600,308,263,140,185
1636738384036840600,485,273,116,199
1636738384036840600,257,74,42,36
1636738384036840600,332,71,32,41
1636738384146211400,311,260,136,191
1636738384146211400,484,271,116,199
1636738384146211400,257,74,42,36
1636738384146211400,331,71,34,41
1636738384255583000,315,255,135,198
1636738384255583000,485,267,116,204
1636738384255583000,257,74,42,36
1636738384255583000,335,70,30,43
1636738384364952700,317,251,123,200
1636738384364952700,257,74,42,36
1636738384364952700,483,269,114,191
1636738384364952700,335,70,29,43
1636738384474323900,323,248,117,201
1636738384474323900,480,274,108,192
1636738384474323900,257,74,42,36
1636738384474323900,333,71,31,42
1636738384583698400,326,247,117,203
1636738384583698400,479,272,107,197
1636738384583698400,257,74,42,36
1636738384583698400,335,70,30,43
1636738384693068600,330,242,115,204
1636738384693068600,475,272,111,195
1636738384693068600,332,71,33,42
1636738384693068600,257,74,42,36
1636738384802439700,471,272,109,198
1636738384802439700,336,237,120,215
1636738384802439700,332,71,33,42
1636738384802439700,257,75,43,35
1636738384911808800,472,277,107,196
1636738384911808800,341,237,120,212
1636738384911808800,332,71,34,42
1636738384911808800,257,75,43,35
1636738385021182600,471,278,109,194
1636738385021182600,341,232,120,218
1636738385021182600,332,71,34,42
1636738385021182600,257,75,43,35
1636738385130553100,471,282,110,191
1636738385130553100,341,233,120,215
1636738385130553100,330,72,33,40
1636738385130553100,257,75,43,35
1636738385239925800,341,235,122,215
1636738385239925800,472,281,104,192
1636738385239925800,332,73,32,40
1636738385239925800,257,75,43,35
1636738385349295300,472,284,105,189
1636738385349295300,341,235,119,213
1636738385349295300,330,74,33,39
1636738385349295300,257,75,43,35
1636738385458668600,469,295,109,179
1636738385458668600,340,236,115,216
1636738385458668600,329,74,35,39
1636738385458668600,257,75,43,35
1636738385568039800,337,234,126,217
1636738385568039800,326,73,38,40
1636738385568039800,467,294,109,176
1636738385677408500,468,294,114,168
1636738385677408500,338,235,126,213
1636738385677408500,328,75,35,38
1636738385677408500,537,300,47,110
1636738385677408500,259,76,41,33
1636738385786783200,340,237,133,213
1636738385786783200,471,293,113,158
1636738385786783200,328,75,35,38
1636738385786783200,257,76,45,34
1636738385896151200,337,235,141,221
1636738385896151200,474,290,112,165
1636738385896151200,329,76,34,37
1636738385896151200,258,76,40,34
1636738386005524600,477,289,110,165
1636738386005524600,337,236,143,222
1636738386005524600,330,75,33,38
1636738386005524600,258,76,40,34
1636738386114895900,335,237,148,218
1636738386114895900,469,290,119,176
1636738386114895900,330,74,33,39
1636738386114895900,258,76,40,34
1636738386224268000,334,240,124,211
1636738386224268000,469,288,119,181
1636738386224268000,329,74,34,38
1636738386224268000,258,76,40,34
1636738386333637100,468,289,116,184
1636738386333637100,333,243,104,209
1636738386333637100,330,74,33,38
1636738386333637100,258,76,40,34
1636738386443010300,471,293,110,182
1636738386443010300,334,245,105,211
1636738386443010300,330,75,32,37
1636738386443010300,540,297,44,107
1636738386443010300,258,76,40,34
1636738386552380300,331,252,107,206
1636738386552380300,471,295,111,180
1636738386552380300,330,75,32,37
1636738386552380300,257,76,45,34
1636738386661752600,334,254,106,217
1636738386661752600,471,295,111,180
1636738386661752600,327,74,35,38
1636738386661752600,257,76,45,34
1636738386771124700,332,256,109,219
1636738386771124700,473,296,109,179
